FirstName,LastName,Date Of Birth,Height (cm), Age
IRYTTQNW,YNURNUJF,8/13/2015,108.7604319,8
EPSWBKBP,NOQJFQHJ,8/14/2015,130.0385393,8
EEGABBOE,WTIEQPBF,8/15/2015,150.7419447,8
IDXYFESE,VYKEKNQQ,8/16/2015,147.6912673,8
MOAMRLSY,DMJIIHIW,8/17/2015,104.7972489,8
WOBRRTYK,UNYFRTYY,8/18/2015,135.6220638,8
PWJKWETH,GSEMTHYM,8/19/2015,183.0503016,8
KRIWVJLE,ODGGGKGC,8/20/2015,112.1455094,8
RHHRVFPC,JVCNBTMF,8/21/2015,126.7063643,8
DNEUGGFK,JXDPQMDX,8/22/2015,119.1559797,8
RCYYVMYB,GKBRRJDV,8/23/2015,120.8574808,8
CHHBITJL,UJRCIOBG,8/24/2015,145.0522577,8
QDHBITWQ,UMXIFEKC,8/25/2015,144.1232028,8
DYHPCLDV,SQRIKHJP,8/26/2015,163.7716832,8
MOQCKSEM,PCOAYDDJ,8/27/2015,149.0589497,8
XVSVWIIL,AFYGTKIV,8/28/2015,104.7684904,8
WPOYQQAL,GJPLMRSX,8/29/2015,190.7741766,8
HVEGBCFR,RVMWUFIN,8/30/2015,171.4960171,8
HIWTBTSQ,LQDAAIVH,8/31/2015,126.8280189,8
YWTBDGVX,IPNLDKJS,9/1/2015,151.3797886,8
SURJXAFY,YOSGCSTA,9/2/2015,178.5039291,8
XGXFGHMA,JKTIQOYH,9/3/2015,120.3028542,8
JCSLSMCY,LOTYSDCY,9/4/2015,167.9993704,8
SFIEQJVL,VKPJCOSL,9/5/2015,140.3436307,8
OSEYIPOR,GXNVGPUT,9/6/2015,129.2946973,8
XXIWRLNT,DHIKLAFM,9/7/2015,183.3524942,8
FEFRLVFE,AVWTAEQB,9/8/2015,150.073924,8
UAUSMNVP,RDTQHFIT,9/9/2015,169.8404661,8
BWJOEVVP,PUPMGQDK,9/10/2015,161.9713341,8
CHLYLIAA,UHAJWPMA,9/11/2015,114.6577276,8
NCSRSWVJ,IMMUGXIF,9/12/2015,159.3912311,8
IMYHRTXU,DYQOJEOE,9/13/2015,186.6116818,8
FSPCVIYF,OGHFUBIA,9/14/2015,161.9195436,8
NWCYBLYB,VCBWSDCA,9/15/2015,116.3862758,8
VFXJOWRL,IJKYUVHX,9/16/2015,122.8536275,8
SWENYUEA,DYAIAMUV,9/17/2015,184.8505561,8
XLPFIPOQ,HOAGHTSU,9/18/2015,167.5552743,8
LGRFAPCV,TXSBHGMU,9/19/2015,110.0206634,8
NCNAEIUH,VQXLKGBD,9/20/2015,131.0170922,8
MPMPXUOJ,SUYPOWUA,9/21/2015,159.4662329,8
DMSVYQCV,BFJUBLNY,9/22/2015,148.7832379,8
CSEFVDDS,KASAWFIQ,9/23/2015,128.5578206,8
AXYAJRCB,FPVUIRTC,9/24/2015,106.807941,8
TSRCIBME,HSTKRNJA,9/25/2015,144.2309834,8
AVCYFWTO,USUOGOPK,9/26/2015,152.5782988,8
KBBQIENU,XCFKAPYB,9/27/2015,136.6284004,8
AYNDVIIE,JJTFKAXS,9/28/2015,105.7139297,8
GGMNDEUX,WIVRIJQU,9/29/2015,111.4795126,8
QCEIJFFN,FUWTKTWS,9/30/2015,134.5841575,8
GJXRUDIB,DADNIUVP,10/1/2015,145.9037863,8
MAITJPLQ,SITYHHFL,10/2/2015,172.7122521,8
WWXOCSVW,SIVTHYYY,10/3/2015,134.2091196,8
UWAFKNSO,EYQABRER,10/4/2015,195.5535576,8
HCEMLCCJ,AUQMUWCO,10/5/2015,193.7982013,8
ILCXXNDQ,WORLKWRI,10/6/2015,117.754734,8
IXWYYVML,MVJLEKJO,10/7/2015,106.5323024,8
WPXDCHOD,TGKOFKIV,10/8/2015,149.6019732,8
OPNJEOXF,TGRWFYIT,10/9/2015,130.0251303,8
ICDCQLMW,ADTMYHVK,10/10/2015,192.6159877,8
EMFEBBER,BNFYMPLQ,10/11/2015,114.6814739,8
JFJEDGBR,GFJGSGMK,10/12/2015,182.8681391,8
SLGDKRHG,JWNSSXSJ,10/13/2015,143.6464277,8
LOISQNTH,HGNXMHNP,10/14/2015,195.3717166,8
CFBXHYLP,SIIYYTPM,10/15/2015,104.4337706,8
YHSEMOXN,AOXIGQEU,10/16/2015,152.7925263,8
LPWJCBXO,GJPPEFNT,10/17/2015,187.6761501,8
ALTTPVTF,GWPGLVJK,10/18/2015,158.1469549,8
IWHFTHBQ,MBHMGJIV,10/19/2015,185.8857426,8
ETGNHLFP,GHPIDJGG,10/20/2015,175.4983876,8
LGNVJFVB,UDBUCBUW,10/21/2015,162.0149809,8
IAJNLSLT,PNBFVUPF,10/22/2015,126.5388805,8
HHLLXKEJ,IVHXRKRM,10/23/2015,195.6192325,8
RROGDNUR,EFXUEOFP,10/24/2015,158.533242,8
OWCHFURL,QFJWRPAQ,10/25/2015,114.1600459,8
UCBYFHLE,MAYHGYNC,10/26/2015,140.7593626,8
GOCWCKTD,USQIGAPT,10/27/2015,180.7840941,8
CMSGISFV,LFBFCRXR,10/28/2015,112.6753967,8
SUGOXMQH,PSVUTUXC,10/29/2015,176.9510532,8
WFUHSLXM,CAAMDVPH,10/30/2015,193.3188164,8
CFVTXVGX,LDFLVDYG,10/31/2015,167.9844154,8
MNIMGGJM,POGDXEOG,11/1/2015,126.9467927,8
VOACGFWJ,CTELHKNO,11/2/2015,119.8810505,8
IKONVBIW,PTUBYITG,11/3/2015,173.098717,8
XOYRQTSF,YQKLEMUX,11/4/2015,104.6204708,8
XEJAWATU,NHCRIJEQ,11/5/2015,131.3657946,8
VLLXORLF,UFHXKRWN,11/6/2015,116.4205541,8
KLBHWBHY,SYHLCHIR,11/7/2015,190.6893589,8
STOKIURO,SEIFMAQN,11/8/2015,160.5904755,8
QAEIMJIG,HNTLHENF,11/9/2015,199.5899324,8
KJGVUIXH,NBTVQFJY,11/10/2015,107.7636878,8
SKHVDXWI,OMSNBFKK,11/11/2015,187.0844773,8
IPASJHID,RQOJWTPJ,11/12/2015,152.6648248,8
GQORWVQF,RQUSPDLS,11/13/2015,165.534844,8
XNMBYXWP,VKQKCICU,11/14/2015,118.0973162,8
ISQWKPDF,VFWSBUUT,11/15/2015,148.2793619,8
EJQMAOFU,GKBTTSBS,11/16/2015,162.3383883,8
DPUSGVNW,LWCMVPGB,11/17/2015,145.0184023,8
PASXDUAH,GOXUQRPM,11/18/2015,187.5888119,8
XDPWHIRT,USRMDUCQ,11/19/2015,157.2638641,8
JSORGPWY,EAFFPDYT,11/20/2015,102.9813931,8
XKKILXCB,YSDPGTNA,11/21/2015,167.3192755,8
GPOTTMFI,EJDTKSUI,11/22/2015,197.8722131,8
JFBHLUYJ,ETFHMETQ,11/23/2015,111.929456,8
IPYDBLOR,DUYTDKES,11/24/2015,100.3114281,8
LASIQLPE,SGKWKXYV,11/25/2015,172.5489912,8
ERSJGXBD,LEBHEDGO,11/26/2015,119.9307835,8
MYOLAHIF,VYKMQELF,11/27/2015,168.3919622,8
AQPBCCBQ,FCLKCRMH,11/28/2015,100.946502,8
YMACCMMX,HQSSCFKE,11/29/2015,194.7357603,8
PUWFBNRM,MRQVQDVG,11/30/2015,154.5405088,8
JDKIIEHJ,TMGLOSVF,12/1/2015,170.1615035,8
JIJEIOVD,PRBALAAE,12/2/2015,140.8927132,8
YYWXFBWA,LVGUMTDK,12/3/2015,119.8303478,8
EPCVRVPB,VCFGVRQF,12/4/2015,199.0947404,8
SSCTHWMI,TNBCAAKL,12/5/2015,143.5549738,8
OVEIXNMG,VRJLPDGV,12/6/2015,132.6514573,8
WDSHQJWS,TIUBEQVV,12/7/2015,154.6976557,8
WVAYKUKP,IVTXYFIF,12/8/2015,158.925054,8
AJTDUFLN,JAABHFCX,12/9/2015,182.9490502,8
DOHKVAQE,EQWOGEUD,12/10/2015,126.7371403,8
XPNPSLWL,PDOGURXK,12/11/2015,170.0891041,8
GQVATLYE,RKRCPEVC,12/12/2015,114.3971213,8
CDTMUSSG,EQTCAPJR,12/13/2015,176.6773586,8
OTVDRGKY,RIBNSDPE,12/14/2015,118.4932329,8
AILTFCGF,WFNCJMYP,12/15/2015,143.88616,8
EWWWFKWC,AXKYPMIC,12/16/2015,141.9341859,8
ASAVFGQP,LQBMUPAT,12/17/2015,173.7613266,8
DDXWSFOW,BYJYUJAV,12/18/2015,193.358455,8
IBDDJHMB,YIPOWIEU,12/19/2015,183.9249291,8
BMLOQAIX,DTLOWLSW,12/20/2015,193.2719707,8
WBHTSQKY,PEFWSEPE,12/21/2015,185.0038341,8
HDDCRMPB,MKCXPVQU,12/22/2015,120.6921482,8
EWXLOVBU,IKYXBTJJ,12/23/2015,151.2873063,8
QYFHKPXK,WLSNEFKA,12/24/2015,110.3313338,8
JBWOWRGE,BBXGNSWY,12/25/2015,136.1263992,8
WTJIPAWT,JEJNPNAK,12/26/2015,133.4850144,8
TSTUXNCM,JHRLFTQI,12/27/2015,173.7686774,8
EXDKQUIX,LHKBQHTA,12/28/2015,126.952276,8
LVTGGHEU,QSMXBXHD,12/29/2015,128.7677286,8
ADXSGRUR,JFFKOYCA,12/30/2015,101.3394,8
ESMKIWIL,ERXSYWBU,12/31/2015,137.4912134,8
XKGYUXWK,TLEOXAPB,1/1/2016,117.1469299,7
WOMCGBDM,VPNICWDR,1/2/2016,165.0110568,7
OQEDRXBA,YLKCQEFH,1/3/2016,142.4549504,7
PWMLRIBD,HNQMXEJY,1/4/2016,191.4574812,7
BEMOUPEY,YCDGCONX,1/5/2016,105.9006486,7
WVQWBSIV,XNMNVGHO,1/6/2016,170.689695,7
JQFGOLOS,KGNSDHSH,1/7/2016,122.0913527,7
XMIUMFCK,FKHAUJRV,1/8/2016,161.2176675,7
LERCHUPQ,MIVPAPIN,1/9/2016,180.6153801,7
UOCDHLSX,XHYKOCUF,1/10/2016,115.4936344,7
VUETBSCR,MVGFPLUG,1/11/2016,180.8322931,7
TPRSTYNL,THIHLHCI,1/12/2016,142.9316025,7
KFRITAVB,PHMILWCQ,1/13/2016,133.6888013,7
DJTTPYKV,FSYESYRQ,1/14/2016,197.6383935,7
CDFAWATI,BLOFCQPA,1/15/2016,145.9437318,7
ICICORCH,LYROOFVF,1/16/2016,194.0608972,7
TQRGNNJD,HBGJRGTJ,1/17/2016,189.6658945,7
KDVHLIDY,GTMKBQUK,1/18/2016,157.0962055,7
WFKAISYD,ETABOYKP,1/19/2016,120.8601542,7
ITQXUDBH,BLPHYUFP,1/20/2016,107.6299761,7
MRFKNTYG,SYCUDMTW,1/21/2016,181.3747285,7
OWAJKORQ,LKADROCG,1/22/2016,117.4762969,7
DQKKNIDR,EMAYAYTU,1/23/2016,162.7084157,7
CEPXGLWE,GMLSNNEJ,1/24/2016,111.9008224,7
MUBRUYCI,ORAAFTCK,1/25/2016,184.5489607,7
HCQMGADO,YYFYLDVD,1/26/2016,155.2520665,7
RHGFUESJ,ERBBGRDU,1/27/2016,163.6543668,7
HMFCDVWM,FQXOBFPX,1/28/2016,150.4300089,7
KQIXXOQP,AJQTLWIH,1/29/2016,162.6839554,7
UOUBSTHJ,IBJYNNUP,1/30/2016,182.4525434,7
IDDBIHOD,WQFTPDNH,1/31/2016,187.7935466,7
WFOCUYJL,PKAJOMCK,2/1/2016,174.3308654,7
GRIRADUO,TLFXPJDM,2/2/2016,127.853082,7
CTDJQLIN,PRRCAHGR,2/3/2016,190.847898,7
CMYVKYMC,DXREGIUP,2/4/2016,120.7733422,7
LBRSELAR,OKJHUQBL,2/5/2016,180.2996749,7
YRIDIOXM,EKXPKYRY,2/6/2016,146.4338462,7
EOFQKCGI,BAFGGNLB,2/7/2016,184.7636823,7
LLPAITHL,PJQJNWSW,2/8/2016,185.454491,7
NRKFJMRS,FUJXYOGI,2/9/2016,121.0168829,7
FNPHBPQU,VRAVYQBL,2/10/2016,151.8938536,7
FMUKOBLI,LJODTXVL,2/11/2016,181.224549,7
VVFANUDA,OARNHRXJ,2/12/2016,167.9812938,7
KPGCTQQK,LDVOCMRM,2/13/2016,194.4418379,7
GEMTIVLG,HOHQENOM,2/14/2016,168.991434,7
SMHIXSTH,FQNDFGDM,2/15/2016,124.5177277,7
BJXLPIRA,YJVUAICC,2/16/2016,132.3399839,7
AWJDJWUA,NSKXBJYX,2/17/2016,112.9354792,7
EDILHUCS,LYENDXKV,2/18/2016,182.3299987,7
JGELIFXJ,OTGTNEXA,2/19/2016,113.7449844,7
PNWOBGRN,XOPSYWSN,2/20/2016,123.8034042,7
NQDSGONX,ECMFWSFY,2/21/2016,168.6490781,7
TOFLUHFW,WPGYPWLG,2/22/2016,112.9376949,7
SFDNCGIM,VJWWSEPA,2/23/2016,199.0224852,7
LBAVUXFO,RBUVLUQB,2/24/2016,125.7527307,7
CXHCOEAR,EOFTEIGM,2/25/2016,153.1019353,7
DGIAEBUB,CBEHPULV,2/26/2016,114.1731379,7
VYHTEPJL,AXFRRDYT,2/27/2016,154.0729404,7
EMCTOJVV,FHHWOGJQ,2/28/2016,101.1789116,7
BPWERNID,OWYOPCFP,2/29/2016,183.1959254,7
RIWNNOTM,DTDYRFIG,3/1/2016,152.558831,7
RIRAATFC,EKQYFWNF,3/2/2016,162.1809788,7
JRFXYHKB,UHOCCWUU,3/3/2016,150.1590418,7
PUORRYHV,LCXWWMTM,3/4/2016,152.9297619,7
DRBMPFMQ,YKDMEXHW,3/5/2016,146.968399,7
ULJORBII,VBLLUDXS,3/6/2016,183.3275659,7
HDOPBCNW,ASXKKTRV,3/7/2016,129.9878592,7
TOFHWTKG,NRLHPFLY,3/8/2016,142.5924758,7
BWKDFFWR,OJQGFYKK,3/9/2016,171.9412968,7
AQDWLUJL,YXWCFDLO,3/10/2016,149.9393772,7
IJPNIPPF,WBWXSEJV,3/11/2016,160.6312485,7
OWLOWKFF,OPFTAXMN,3/12/2016,119.8001861,7
OYJXWPTX,RFMRORHB,3/13/2016,161.7300616,7
QOTIFCBX,KMWWNPWK,3/14/2016,137.8228324,7
UFSFXMOV,HIWKLHQF,3/15/2016,195.6284178,7
LEJBMWCV,OFTFJWAQ,3/16/2016,116.6690043,7
KHSXHNMQ,SQSJUGUU,3/17/2016,168.5331009,7
HBLARSKJ,JXRVFJXL,3/18/2016,178.5933881,7
DJRYHROM,GAXRPYHB,3/19/2016,194.9898328,7
PVAGGWOG,TAFAULXH,3/20/2016,110.8476236,7
LGAABGMU,PTRPGUWD,3/21/2016,143.0783136,7
UIEOPKAX,JBGKJMQN,3/22/2016,145.7975728,7
PHQKOFDU,EKSBWUBT,3/23/2016,154.8709453,7
WDSOJDSM,NEWUIJLF,3/24/2016,136.4067355,7
TVKMGMYE,BBEICDHI,3/25/2016,166.3949208,7
DDNVIKEE,VTIYTVVN,3/26/2016,115.0393401,7
TOTDGYYJ,FPONQXWN,3/27/2016,143.7128461,7
GFLMXBDM,TRKXKJDC,3/28/2016,102.9159982,7
QNBXOHVB,HMYETUBR,3/29/2016,108.2523244,7
NMNLTGHK,AXYMCDME,3/30/2016,194.8133298,7
DJMTLCDT,DRRLAMBA,3/31/2016,173.2574395,7
TXWXWADH,YPAFOXCJ,4/1/2016,177.7492405,7
DHOIMHOU,FGVVCABA,4/2/2016,162.3983001,7
CYQWAFAC,KVJOEVMN,4/3/2016,132.0542571,7
JQDAOELR,PSDFGOSH,4/4/2016,158.7027248,7
FYCFXFCI,TTUJHEEG,4/5/2016,162.5414054,7
YPBDFHGT,LCBUSCOX,4/6/2016,191.3934756,7
KJJYAQHK,OMKTNWTS,4/7/2016,198.5073905,7
RLPRLELM,RIUMFIYL,4/8/2016,197.7760021,7
IWDXILJX,YXOQWUAS,4/9/2016,142.9916454,7
DATNMWFA,OPWJERGB,4/10/2016,123.4369883,7
RCBKNHOB,SBQELIGO,4/11/2016,124.6353596,7
PEFRNDKW,CIGDPPLL,4/12/2016,140.244511,7
DFKTTKHX,GKTFABNR,4/13/2016,180.1311181,7
QYMRUMWN,IWISQGWF,4/14/2016,154.6563754,7
RLTDCEWN,JEPUVGTP,4/15/2016,175.666549,7
CKNCXDQQ,SINRDXWI,4/16/2016,149.6649191,7
UBHYTOJK,XHYQJJRF,4/17/2016,194.530872,7
OUUCDBOG,FCQALYJP,4/18/2016,168.2275923,7
YCFQMWRJ,CAFUWOPK,4/19/2016,131.9851846,7
DCDLPJRP,PECOQSCL,4/20/2016,113.8400302,7
PILVVXVK,XGFXDUYP,4/21/2016,144.912166,7
BTWUEXNP,WQOIKRPT,4/22/2016,119.8085315,7
WQMJRAHR,EWVWMXVV,4/23/2016,107.4446512,7
CCUKGRJA,DCDKSOWA,4/24/2016,142.9766602,7
LEIQQTRM,CLTHSJRU,4/25/2016,128.6886069,7
IXSSHBKI,LKKJBPEI,4/26/2016,137.0852367,7
TKXWLVNF,UDNPLAMM,4/27/2016,178.8056292,7
RJFYAPJY,YQLJIYIX,4/28/2016,149.5958428,7
PUIAFAHS,BVGDDOAE,4/29/2016,157.756023,7
SMOSTGND,ECUNLDYT,4/30/2016,180.4206785,7
OVNBFHPE,PPRSTKWU,5/1/2016,191.3470782,7
DLAXEJBE,KBNOSHAD,5/2/2016,132.1456808,7
XDKWSIDX,RHWNRWSA,5/3/2016,124.9135869,7
CQHOGKCN,TIQKAKMP,5/4/2016,145.4053899,7
NXFHNYIH,YKNAWCIE,5/5/2016,162.8411092,7
IODOERSE,SWWVNXCN,5/6/2016,177.8833241,7
CRUDQQAI,MHHBNVCH,5/7/2016,196.1032273,7
XVSNNWFA,XKGYIVNO,5/8/2016,144.693002,7
XBLCFATX,OUGNBKKV,5/9/2016,192.6527761,7
SJXJNPNT,FSHTLOIB,5/10/2016,115.2853774,7
OPYFSFDX,SFHBOMFE,5/11/2016,128.714665,7
PIKJUIFN,UKLCXMIR,5/12/2016,163.8777653,7
SRMBEMTF,RHPSPVWM,5/13/2016,138.9740121,7
BDKUSBQA,IHREBAFI,5/14/2016,138.1211281,7
FCLOOIPW,EFYRTGFR,5/15/2016,154.9837436,7
RNNWBOWJ,ABYYAGWV,5/16/2016,130.3288988,7
OCQCIPGE,SEJPLVUE,5/17/2016,114.7724341,7
CBUEVASO,XCDCTUBP,5/18/2016,132.4743003,7
VJVYYAUP,UVCOROLQ,5/19/2016,192.0737551,7
SDSQPHWC,DVXYIPHV,5/20/2016,156.298787,7
YVGOSJRW,BYRHFWCK,5/21/2016,157.9963093,7
CVKIFTCA,YGNUGOOE,5/22/2016,149.6031004,7
URICNLYD,QPKUVYPJ,5/23/2016,161.8461844,7
KOQJFIAU,HNXUMUQM,5/24/2016,194.1835495,7
TOKKUXYR,SLWBWTHS,5/25/2016,176.9665479,7
XSQGJXUH,XJQMMDUQ,5/26/2016,161.3945612,7
YSVPCNWI,XWKTDTQK,5/27/2016,108.1404886,7
YDQVPTDI,UMIPMYNU,5/28/2016,140.8246716,7
UUIDOTOC,CYGRYLFV,5/29/2016,100.1975418,7
AEYMQAPX,GXJEVQKO,5/30/2016,118.6960781,7
KGKJQJGL,DTUAEKGW,5/31/2016,165.67671,7
BWOAOPYY,NCRNHWFD,6/1/2016,164.761669,7
AOLMWCGJ,UBDTBTEI,6/2/2016,137.5982346,7
LAVCAEUE,OJLVOUQJ,6/3/2016,130.3991281,7
VGIQMCQI,WNCFFLGD,6/4/2016,128.146369,7
HNNQRWPU,HEXPDWNX,6/5/2016,151.6128938,7
EOYUBQFP,EKJJWTXI,6/6/2016,138.1509003,7
PCOLGDLC,YJVLROQD,6/7/2016,111.5436731,7
BWFPPQDS,WVTVQLQX,6/8/2016,130.0058959,7
IGRTELIK,YWGDAPAI,6/9/2016,161.8203424,7
CQNXXTKU,KFSRIBTS,6/10/2016,109.9190746,7
PIYXVBCF,YCGYXJAM,6/11/2016,189.2677513,7
BSNWKXOK,CFDPMOXL,6/12/2016,155.4446841,7
ANGHXBGE,QRYELJRG,6/13/2016,152.4633068,7
OGIUYRMX,XPMXLFWV,6/14/2016,194.1733108,7
VMQDHAQY,QSEBGYSO,6/15/2016,186.154705,7
CSITOESM,AHPVTRVB,6/16/2016,176.5413961,7
IOANDEKR,GIWQCKIN,6/17/2016,115.6624041,7
WYXFDPWM,ESDHFLGL,6/18/2016,135.0804299,7
GNQCBGWE,ETFCRVBK,6/19/2016,166.8894669,7
RMSAVNWC,RYMWMMIM,6/20/2016,136.3347473,7
OFEWGETG,SELGBNPA,6/21/2016,102.2008101,7
CVJNTKMV,JWYJECXC,6/22/2016,178.3866289,7
ESKRTBPF,GRINBFXU,6/23/2016,191.2037137,7
SJFXHVNT,PNCTOFQC,6/24/2016,151.3347861,7
RVXQKAMR,XGMJPUKC,6/25/2016,196.4909421,7
COGYGGFE,RQWJEAGO,6/26/2016,116.3139594,7
PLSWBIRC,NKOKPBPJ,6/27/2016,164.8853914,7
YHNNFJLW,JLNCIHVF,6/28/2016,104.6849401,7
XGKJVDYS,TBUUXRKR,6/29/2016,128.0339297,7
DHFTOBFY,GJUKHTIP,6/30/2016,137.510886,7
STLVNYWY,RXCEOCJI,7/1/2016,130.4602813,7
MKLJTIRG,UFDQBUJC,7/2/2016,193.5338409,7
CKEKFSNE,JIWKHQCY,7/3/2016,153.5710955,7
NYPAVWGD,SXFNOXMA,7/4/2016,113.3859547,7
MTPHCFGE,YBNXHTEI,7/5/2016,152.6691807,7
KDLVQIQC,IJSXVFYJ,7/6/2016,192.0954941,7
QEYIOOCI,TJEMDYEA,7/7/2016,172.6791336,7
PBWRLXKA,WTMFRVJB,7/8/2016,111.4899462,7
TUCXIOMP,AKNHFDOM,7/9/2016,119.558432,7
YAGXXORT,ICRRGNRR,7/10/2016,138.8519936,7
EQLCIEDT,IHTQKJYC,7/11/2016,124.6664057,7
BRQCGGYI,PNGMICQU,7/12/2016,176.7140717,7
ODWWXFXC,MMBWTROC,7/13/2016,167.4270964,7
DNJXNJGL,UQXHSORP,7/14/2016,194.6081174,7
URHTEFRO,GIYNPMGD,7/15/2016,198.9272492,7
BQYOXXHT,GMNIBLXO,7/16/2016,179.0302196,7
FXIDOUQN,SRSLEAVV,7/17/2016,181.0225225,7
DFYCRTBF,WOWWNAND,7/18/2016,146.5561804,7
GNLDWOVC,CMRHLWHT,7/19/2016,183.6494675,7
XEWPMGPW,TDCUQQVR,7/20/2016,198.5337464,7
QBXQSCLT,OPXPCBAF,7/21/2016,147.4675075,7
QBAGLYKT,UTOYHHCP,7/22/2016,164.2935733,7
PLJWIGGB,GAWXBNYR,7/23/2016,145.3331013,7
OXPOAJOD,QWUYJJGC,7/24/2016,162.5758345,7
LBTPOTAU,RDIDIOLN,7/25/2016,141.0448517,7
BGGMTWDY,FMSSRFTM,7/26/2016,184.3392491,7
MNIQTEJC,LQRKVEIX,7/27/2016,132.225797,7
VQLBYFRY,WDHVYXJC,7/28/2016,176.0690466,7
UAGQEXQT,FBWYPNWI,7/29/2016,150.03652,7
IKAVGOUU,KOGLDDSX,7/30/2016,146.5076337,7
CICILLOG,XTKTNNJY,7/31/2016,143.4909737,7
LRNKPFET,HATBCTBQ,8/1/2016,179.5643475,7
JDTFAPNF,BMTIXREL,8/2/2016,107.9367355,7
QISPOFBO,PDJUNXTK,8/3/2016,134.0939807,7
LLBEYSHD,LRPFCXJJ,8/4/2016,133.9875917,7
YHXWAQBH,BPPWKJNO,8/5/2016,135.0580776,7
MJOBFHQI,BXQQQOFW,8/6/2016,112.7869165,7
XDKVIIVT,TGLGDWEN,8/7/2016,169.3550968,7
AQTIVNOE,XCESTJWJ,8/8/2016,153.7833196,7
YFSKPFDV,DUGNVLML,8/9/2016,118.825829,7
LWBNGOVH,IDDEIRXU,8/10/2016,137.5456073,7
NOQQEARH,UWCWUQJO,8/11/2016,185.1786484,7
EPHXNGDG,BMTDIEJU,8/12/2016,143.0707863,7
XMMLEMLJ,VAAPMFNG,8/13/2016,148.9317601,7
MGBHNHTU,YBSHDTTT,8/14/2016,157.3512991,7
BEUJSBWD,RTBDDRVL,8/15/2016,112.3451172,7
EWYIVJDL,JIJOIJOV,8/16/2016,101.9784978,7
AFQCSTLW,ISGYINKP,8/17/2016,154.5243753,7
PSYKOWQE,WVWGIUCI,8/18/2016,129.6217592,7
LDEQAIPK,OLJDOVST,8/19/2016,172.7317736,7
TRBPLJHU,SRLQJXNW,8/20/2016,126.3719353,7
RBQGFEYF,GYGGQJRU,8/21/2016,183.0100169,7
ATSWNMKR,SBYHMOVE,8/22/2016,141.4128631,7
KDGSFFSI,OGCNJOID,8/23/2016,149.807021,7
DOXRJEJE,XIPKLCXA,8/24/2016,190.2690993,7
QYPQQTUF,FCCFQLLH,8/25/2016,146.4099185,7
NVDGFKHT,EFCOTARD,8/26/2016,154.5307825,7
AKNPQJJW,LTSALXTD,8/27/2016,178.9522603,7
XDJVBMXA,ESNVBXPX,8/28/2016,139.6837258,7
TXQSOEWG,RLPSLWIG,8/29/2016,133.8249463,7
NJAWEBWM,TUXHLOXE,8/30/2016,104.8509175,7
ACDFBDDF,YGOENBVR,8/31/2016,171.5042767,7
IAAMYYQM,FOIXHMLP,9/1/2016,129.0096839,7
GAQEOWRU,KVTFPHUL,9/2/2016,138.2041129,7
FXMTYJBI,GEPLKAEI,9/3/2016,153.1017429,7
JVSRHNQY,ULQUIMWU,9/4/2016,140.2576896,7
CGGJRYMI,KAVPKFHP,9/5/2016,186.3136346,7
DMEDCYUK,WCXIVWQD,9/6/2016,189.4877868,7
KCDYUPSP,KYYEGYEA,9/7/2016,160.4964275,7
HMIHMKUX,XOOLWUJV,9/8/2016,135.158436,7
CFYISCGW,YRRWIVXP,9/9/2016,145.765496,7
VONKTYKE,MLVRFLXW,9/10/2016,152.1890287,7
BKBKVYLJ,KXXQAWMB,9/11/2016,110.7547766,7
YVLIGRHX,CYKQGMNU,9/12/2016,127.5131367,7
RIKRINXS,ISGERAAA,9/13/2016,184.3215576,7
XJUYKVBC,YGNMSTNV,9/14/2016,144.7279766,7
DCOBTYPQ,XCVJYFGT,9/15/2016,154.5661342,7
URMUDDKI,MIKQAHFR,9/16/2016,141.6480905,7
HENOLXRK,CKYAGJHK,9/17/2016,155.6483798,7
ISDSTJYJ,SBWCOBWW,9/18/2016,164.3266353,7
VFYHCTND,OXGVYMQX,9/19/2016,117.6236063,7
PXQKDKNH,MRRQOMLA,9/20/2016,112.1912422,7
LVIHUXRK,XBGGQGSK,9/21/2016,118.4774045,7
QBHTFCGX,NJIESCRW,9/22/2016,156.7097492,7
MMPHGRHK,PPTYEHDS,9/23/2016,140.5984524,7
PWEEXRTW,JNJMOJLF,9/24/2016,176.7910463,7
VTINHMXW,UWRRSAJK,9/25/2016,155.3372691,7
NGEFPRNJ,SFKXFJUG,9/26/2016,121.4224102,7
CKLRRIRS,AXKSJUHV,9/27/2016,110.6023112,7
WBDWQXRJ,ITQGBGKP,9/28/2016,106.3212138,7
BRAKBLNG,UUUMKLGN,9/29/2016,133.9662453,7
MFRLSDPF,GYCIIMBE,9/30/2016,191.2133617,7
URBFKIXH,TDRPVCLK,10/1/2016,145.6482544,7
YYIHULPE,BIHIRIQU,10/2/2016,124.28006,7
UNPOQGON,YQBPBQUL,10/3/2016,157.1267968,7
EAYAJUIR,GOMQOYVS,10/4/2016,188.8966367,7
FUGDMMTO,VJPUFLNS,10/5/2016,146.1393429,7
XKKGAPLJ,KSRQXLKI,10/6/2016,169.5835653,7
FFLLOPVW,KRAJUBSY,10/7/2016,188.1120124,7
TXNHGNFN,UKMINPMW,10/8/2016,150.9375907,7
WHTYLSAS,OWTMKWEC,10/9/2016,111.0135411,7
GWHQBQUL,OOBXOSAV,10/10/2016,163.5254512,7
MHDWUBCU,CFSUJKWI,10/11/2016,160.007613,7
KVXGJCRO,YNBNIVDF,10/12/2016,127.264611,7
YYNEKKSK,TNJYUQBB,10/13/2016,144.1190048,7
